i,v1,v2,v3,v4,v5,v6,ii,iii,avr,avl,avf
3.3108544,3.815102,2.7202399,2.8923256,2.8700206,2.3470187,3.8252873,524.0,520.689145565033,-263.6554272174835,-258.68914556503296,522.3445727825165
3.3108592,3.8041687,2.5121753,3.044949,2.882221,2.211803,3.8258622,526.0,522.6891407966614,-264.6554296016693,-259.6891407966614,524.3445703983307
3.310913,3.8041692,2.9008455,2.9038987,2.7984598,2.2055755,3.8045292,527.0,523.6890869140625,-265.15545654296875,-260.1890869140625,525.3445434570312
3.2795768,4.018904,2.9523263,3.1096368,2.9085047,2.3465574,3.7984402,528.0,524.7204232215881,-265.63978838920593,-260.72042322158813,526.3602116107941
3.2805035,3.7325141,2.7089872,2.8433394,2.8516715,2.3476646,3.7758837,528.0,524.7194964885712,-265.6402517557144,-260.71949648857117,526.3597482442856
3.3108459,3.7325137,2.707209,2.926678,2.8479912,2.2077239,3.836029,529.0,525.6891541481018,-266.1554229259491,-261.1891541481018,527.3445770740509
3.286052,3.7321405,2.707189,2.759809,2.8027294,2.205576,3.6513135,530.0,526.7139480113983,-266.64302599430084,-261.7139480113983,528.3569740056992
3.3108497,3.9236455,2.953614,2.9932494,2.8370492,2.3470225,3.7892747,530.0,526.6891503334045,-266.65542483329773,-261.68915033340454,528.3445751667023
3.2888885,3.9240186,3.1346924,2.9255464,2.8610103,2.3672721,3.5169327,532.0,528.7111115455627,-267.6444442272186,-262.71111154556274,530.3555557727814
3.2804406,3.8852353,3.1313367,2.8473153,2.8524935,2.3470888,3.5143323,531.0,527.719559431076,-267.140220284462,-262.21955943107605,529.359779715538
3.279563,3.8842478,2.9540975,2.7600212,2.8675315,2.3602245,3.522885,531.0,527.7204370498657,-267.13978147506714,-262.2204370498657,529.3602185249329
3.2808166,3.8842483,3.1369972,2.9589386,2.8432505,2.3470235,3.5288093,532.0,528.7191834449768,-267.6404082775116,-262.7191834449768,530.3595917224884
3.314444,3.924017,3.1370363,2.9996529,2.8334842,2.3470163,3.4522488,533.0,529.685555934906,-268.157222032547,-263.185555934906,531.342777967453
3.3201442,3.9243326,3.137032,2.9880872,2.8332837,2.3472044,3.4719217,535.0,531.6798558235168,-269.1600720882416,-264.17985582351685,533.3399279117584
3.406686,4.011528,3.123765,2.8411448,2.8491223,2.3603005,3.4416492,536.0,532.5933139324188,-269.7033430337906,-264.5933139324188,534.2966569662094
3.4179835,4.011947,2.9961872,2.9561431,2.8332777,2.3602984,3.4585125,537.0,533.5820164680481,-270.20899176597595,-265.0820164680481,535.291008234024
3.4185288,4.012027,3.136501,2.9944391,2.8345797,2.3602986,3.6164138,539.0,535.5814712047577,-271.20926439762115,-266.0814712047577,537.2907356023788
3.3823133,4.0057187,3.1370335,2.8293066,2.8345792,2.4141507,3.6339686,541.0,537.6176867485046,-272.1911566257477,-267.11768674850464,539.3088433742523
3.408123,4.0227265,3.137038,2.980693,2.8380015,2.4157422,3.797579,545.0,541.5918769836426,-274.2040615081787,-269.0918769836426,543.2959384918213
3.377367,4.023352,3.1366632,2.9877748,2.8345556,2.4134657,3.7984722,547.0,543.6226329803467,-275.18868350982666,-270.1226329803467,545.3113164901733
3.371966,4.0304675,3.1371248,2.9753156,2.8333504,2.4134657,3.7984724,549.0,545.6280341148376,-276.1859829425812,-271.12803411483765,547.3140170574188
3.3319557,4.031537,3.1373851,2.9799435,2.8332777,2.413507,3.7984636,550.0,546.6680443286896,-276.6659778356552,-271.6680443286896,548.3340221643448
3.359022,4.0235133,3.1371982,3.0383687,2.8355188,2.4160385,3.7984726,551.0,547.6409780979156,-277.1795109510422,-272.14097809791565,549.3204890489578
3.337535,3.9818053,3.1376047,3.032205,2.8332777,2.400683,3.7984726,552.0,548.66246509552,-277.66876745224,-272.66246509552,550.33123254776
3.371848,4.0288095,3.1370864,3.0141299,2.8334544,2.4006827,3.7984726,551.0,547.6281518936157,-277.18592405319214,-272.1281518936157,549.3140759468079
3.3327398,4.0280433,3.137066,3.0054762,2.8334544,2.4006834,3.7984726,549.0,545.6672601699829,-276.16636991500854,-271.1672601699829,547.3336300849915
3.3136606,4.0282655,3.1370475,3.039546,2.8339472,2.4006817,3.7984726,545.0,541.6863393783569,-274.15683031082153,-269.18633937835693,543.3431696891785
3.3124084,3.9500418,3.1370943,3.0103247,2.8334517,2.4006827,3.7984717,540.0,536.6875915527344,-271.6562042236328,-266.6875915527344,538.3437957763672
3.3283968,4.0062337,3.1371083,3.0014002,2.8332884,2.400683,3.798469,534.0,530.6716032028198,-268.6641983985901,-263.6716032028198,532.3358016014099
3.3233511,3.9944534,3.137156,3.0000353,2.8332777,2.400683,3.798463,527.0,523.6766488552094,-265.1616755723953,-260.17664885520935,525.3383244276047
3.383604,4.0093117,3.137049,3.0240374,2.833583,2.4006827,3.798441,521.0,517.6163959503174,-262.1918020248413,-257.1163959503174,519.3081979751587
3.3531106,4.011461,3.1370502,2.9359126,2.8332777,2.4006815,3.7984354,516.0,512.6468894481659,-259.67655527591705,-254.6468894481659,514.323444724083
3.3334804,4.011949,3.137045,2.871018,2.833302,2.4006815,3.7983763,513.0,509.6665196418762,-258.1667401790619,-253.16651964187622,511.3332598209381
3.3276596,4.0118856,3.1370435,2.8370535,2.8333018,2.4006827,3.7982786,512.0,508.6723403930664,-257.6638298034668,-252.6723403930664,510.3361701965332
3.2828732,4.011925,3.1370413,2.8584774,2.833368,2.4006815,3.7980769,510.0,506.7171268463135,-256.64143657684326,-251.71712684631348,508.35856342315674
3.2806373,4.011917,3.1370766,2.830586,2.8333018,2.4006827,3.79773,509.0,505.7193627357483,-256.14031863212585,-251.2193627357483,507.35968136787415
3.2825086,4.011969,3.1371047,2.8238919,2.8333132,2.4006443,3.7975368,510.0,506.7174913883209,-256.64125430583954,-251.71749138832092,508.35874569416046
3.2830992,4.010407,3.1371536,2.817976,2.8333476,2.3583472,3.8005097,510.0,506.7169008255005,-256.64154958724976,-251.7169008255005,508.35845041275024
3.2850447,4.0077,3.1370435,2.8760643,2.83339,2.3473864,3.8022902,511.0,507.714955329895,-257.1425223350525,-252.21495532989502,509.3574776649475
3.2904186,4.005667,3.1370416,2.889748,2.8334575,2.347042,3.796922,512.0,508.70958137512207,-257.64520931243896,-252.70958137512207,510.35479068756104
3.3026915,4.0087767,3.1370406,2.9058633,2.833322,2.3470592,3.7872937,512.0,508.69730854034424,-257.6513457298279,-252.69730854034424,510.3486542701721
3.3036957,4.0087314,3.137041,2.925949,2.8332903,2.3470445,3.7778966,513.0,509.69630432128906,-258.15184783935547,-253.19630432128906,511.34815216064453
3.2992635,4.0029864,3.1370406,2.987405,2.8332906,2.34723,3.7496922,513.0,509.70073652267456,-258.1496317386627,-253.20073652267456,511.3503682613373
3.3023963,4.007411,3.137076,2.9450753,2.8332825,2.347663,3.7017183,513.0,509.69760370254517,-258.1511981487274,-253.19760370254517,511.3488018512726
3.2962422,4.0094333,3.137103,2.95857,2.8332782,2.3485956,3.6404536,513.0,509.70375776290894,-258.14812111854553,-253.20375776290894,511.35187888145447
3.2961216,4.0117064,3.1371505,2.9761274,2.8332782,2.3484492,3.633123,514.0,510.70387840270996,-258.648060798645,-253.70387840270996,512.351939201355
3.301648,4.0128264,3.137035,3.0175586,2.8332837,2.3509274,3.626862,513.0,509.69835209846497,-258.1508239507675,-253.19835209846497,511.3491760492325
3.301408,4.01337,3.1370006,2.9821799,2.833278,2.3638685,3.6267815,512.0,508.69859194755554,-257.65070402622223,-252.69859194755554,510.34929597377777
3.3055592,4.0135074,3.136973,2.9774625,2.8332787,2.398901,3.6407974,511.0,507.6944408416748,-257.1527795791626,-252.1944408416748,509.3472204208374
3.3071032,4.0132794,3.136948,2.984895,2.8332784,2.400576,3.712888,512.0,508.69289684295654,-257.65355157852173,-252.69289684295654,510.34644842147827
3.3086727,4.0152726,3.1369755,3.0015345,2.8332803,2.4006853,3.7855666,513.0,509.6913273334503,-258.15433633327484,-253.19132733345032,511.34566366672516
3.31003,4.0142035,3.1370358,2.9681396,2.833287,2.4007185,3.7969377,514.0,510.6899700164795,-258.65501499176025,-253.6899700164795,512.3449850082397
3.3136606,4.0137396,3.1370888,2.9639506,2.8332822,2.4006891,3.7983706,515.0,511.68633937835693,-259.15683031082153,-254.18633937835693,513.3431696891785
3.3151202,4.01398,3.1371493,2.9478984,2.833285,2.4006903,3.798451,513.0,509.6848797798157,-258.15756011009216,-253.18487977981567,511.34243988990784
3.3147335,4.0150437,3.1370416,2.9293702,2.833288,2.4006886,3.7984555,515.0,511.685266494751,-259.1573667526245,-254.18526649475098,513.3426332473755
3.313375,4.0164533,3.137041,2.8548224,2.8332849,2.400683,3.798446,514.0,510.6866250038147,-258.65668749809265,-253.6866250038147,512.3433125019073
3.3104115,4.0197277,3.137041,2.8494911,2.8332787,2.400683,3.798453,512.0,508.68958854675293,-257.65520572662354,-252.68958854675293,510.34479427337646
3.3107462,4.01903,3.1370416,2.8274994,2.833278,2.4006886,3.7984464,511.0,507.68925380706787,-257.15537309646606,-252.18925380706787,509.34462690353394
3.3111575,4.0165424,3.137041,2.8664498,2.8332784,2.4006824,3.7984333,511.0,507.6888425350189,-257.15557873249054,-252.18884253501892,509.34442126750946
3.31102,4.0131955,3.1370769,2.8613555,2.8332782,2.4006827,3.7984383,510.0,506.68898010253906,-256.65550994873047,-251.68898010253906,508.34449005126953
3.3107157,4.0145993,3.137105,2.8498588,2.8332782,2.4006839,3.798431,510.0,506.689284324646,-256.655357837677,-251.689284324646,508.344642162323
3.3106356,4.012527,3.1371539,2.840794,2.833278,2.4006898,3.7984164,510.0,506.6893644332886,-256.6553177833557,-251.68936443328857,508.3446822166443
3.3108776,4.012753,3.137044,2.8782964,2.833278,2.4006886,3.7984006,511.0,507.6891224384308,-257.1554387807846,-252.1891224384308,509.3445612192154
3.3106768,4.0122275,3.137042,2.849788,2.8332782,2.400683,3.79832,510.0,506.6893231868744,-256.6553384065628,-251.6893231868744,508.3446615934372
3.3108747,4.0121703,3.137041,2.8539777,2.8332782,2.400683,3.7983115,510.0,506.68912529945374,-256.65543735027313,-251.68912529945374,508.34456264972687
3.3107963,4.012316,3.1370425,2.8854108,2.833278,2.400683,3.7983155,511.0,507.68920373916626,-257.15539813041687,-252.18920373916626,509.34460186958313
3.3108437,4.012184,3.1370416,2.914626,2.833278,2.4006824,3.7982738,511.0,507.689156293869,-257.1554218530655,-252.18915629386902,509.3445781469345
3.3108587,4.0122867,3.1370773,2.8969703,2.833278,2.4006817,3.7982562,512.0,508.68914127349854,-257.65542936325073,-252.68914127349854,510.34457063674927
3.310862,4.0122323,3.1371057,2.933704,2.833278,2.400682,3.798269,511.0,507.6891379356384,-257.1554310321808,-252.18913793563843,509.3445689678192
3.3108392,4.0124717,3.1371553,2.9149957,2.833278,2.400683,3.798291,512.0,508.689160823822,-257.655419588089,-252.68916082382202,510.344580411911
3.3108892,4.0124917,3.137044,2.9400356,2.833278,2.4006824,3.7983112,510.0,506.6891107559204,-256.6554446220398,-251.6891107559204,508.3445553779602
3.3108706,4.0126724,3.1370425,2.889206,2.833278,2.4006815,3.7983441,515.0,511.6891293525696,-259.1554353237152,-254.18912935256958,513.3445646762848
3.311006,4.021338,3.137043,2.8999817,2.833278,2.4006815,3.7984498,530.0,526.6889939308167,-266.6555030345917,-261.68899393081665,528.3444969654083
3.3173056,4.0317636,3.1370494,2.9325278,2.8332777,2.4006815,3.7984803,555.0,551.6826944351196,-279.1586527824402,-274.18269443511963,553.3413472175598
3.425088,4.030951,3.1379347,3.0722256,2.833278,2.4006815,3.7986753,576.0,572.574912071228,-289.712543964386,-284.574912071228,574.287456035614
3.4275868,3.9433804,3.1540442,3.0709808,2.8332777,2.4006817,3.7985747,488.0,484.57241320610046,-245.71379339694977,-240.57241320610046,486.28620660305023
3.308759,3.8043432,3.1371074,2.8970718,2.8869264,2.400682,3.7998712,467.0,463.6912410259247,-235.15437948703766,-230.19124102592468,465.34562051296234
3.414877,3.8354416,3.137158,2.8645086,2.836119,2.4069412,3.8006432,486.0,482.5851230621338,-244.7074384689331,-239.5851230621338,484.2925615310669
3.2798214,3.8042352,3.1370435,2.906353,2.9685128,2.4006827,3.8247726,505.0,501.720178604126,-254.139910697937,-249.22017860412598,503.360089302063
3.3662295,3.835454,3.1475434,2.8552651,2.833278,2.4065468,3.8250768,511.0,507.63377046585083,-257.1831147670746,-252.13377046585083,509.3168852329254
3.3108628,3.8329332,2.9528728,2.853595,2.8711936,2.4006817,3.8212705,515.0,511.6891372203827,-259.15543138980865,-254.1891372203827,513.3445686101913
3.3148355,3.8334553,2.7102275,2.8546076,2.8475559,2.400662,3.8255074,517.0,513.6851644515991,-260.15741777420044,-255.18516445159912,515.3425822257996
3.3108566,3.8041692,2.9437966,2.8669057,2.7984598,2.2102575,3.8232574,518.0,514.6891434192657,-260.6554282903671,-255.68914341926575,516.3445717096329
3.288456,3.8271828,2.9530878,2.9444451,2.8710525,2.3972452,3.7984731,519.0,515.7115440368652,-261.1442279815674,-256.21154403686523,517.3557720184326
3.3104446,3.7918792,2.7072945,3.1046045,2.853663,2.400682,3.6541421,521.0,517.6895554065704,-262.1552222967148,-257.18955540657043,519.3447777032852
3.3108625,3.7327676,2.7073672,2.787693,2.8475406,2.347023,3.8267179,522.0,518.6891374588013,-262.65543127059937,-257.68913745880127,520.3445687294006
3.305613,3.7324495,2.7072163,2.8844457,2.8067832,2.2305408,3.6541226,522.0,518.6943869590759,-262.65280652046204,-257.6943869590759,520.347193479538
3.3108637,3.923152,2.9529781,3.1266963,2.8477476,2.3470867,3.795896,522.0,518.6891362667084,-262.6554318666458,-257.6891362667084,520.3445681333542
3.310864,3.898047,3.1168685,3.0445404,2.8610172,2.396296,3.5299737,522.0,518.6891360282898,-262.6554319858551,-257.6891360282898,520.3445680141449
3.3108644,3.9157357,2.9806242,2.826295,2.8336167,2.4004428,3.5154622,523.0,519.6891355514526,-263.1554322242737,-258.18913555145264,521.3445677757263
3.3108149,3.9229665,2.8828962,2.8015633,2.8809483,2.347023,3.5143392,525.0,521.6891851425171,-264.15540742874146,-259.1891851425171,523.3445925712585
3.3010356,3.8843102,3.0908103,2.9651036,2.8428524,2.3517833,3.5141392,527.0,523.6989643573761,-265.15051782131195,-260.1989643573761,525.349482178688
3.400587,3.9236758,3.1370406,3.0102737,2.8337705,2.3470232,3.4400537,528.0,524.5994129180908,-265.7002935409546,-260.5994129180908,526.2997064590454
3.3719072,3.8866315,3.1370378,2.9972105,2.8332784,2.3471618,3.4407895,528.0,524.6280927658081,-265.68595361709595,-260.6280927658081,526.314046382904
3.425528,3.9304757,3.1370041,2.8726346,2.8453782,2.3602934,3.4395852,529.0,525.574471950531,-266.2127640247345,-261.074471950531,527.2872359752655
3.4203606,4.0120873,3.136857,2.982285,2.833278,2.3603055,3.4412925,530.0,526.5796394348145,-266.7101802825928,-261.57963943481445,528.2898197174072
3.4278574,4.0120487,3.1371384,2.8539624,2.83458,2.3602984,3.7960958,534.0,530.5721426010132,-268.7139286994934,-263.5721426010132,532.2860713005066
3.4180343,4.010474,3.1374104,2.825544,2.8332777,2.4121068,3.6553504,535.0,531.5819656848907,-269.2090171575546,-264.08196568489075,533.2909828424454
3.4275823,4.0314536,3.1370873,2.9893985,2.8379123,2.4134645,3.7982323,538.0,534.5724177360535,-270.71379113197327,-265.57241773605347,536.2862088680267
3.3135874,4.024407,3.1371603,3.0419717,2.83458,2.4134648,3.7984712,540.0,536.6864125728607,-271.65679371356964,-266.6864125728607,538.3432062864304
3.3510318,4.009825,3.137532,3.0190694,2.8339746,2.413309,3.7984726,544.0,540.6489682197571,-273.67551589012146,-268.6489682197571,542.3244841098785
3.314386,4.024968,3.2046537,2.999873,2.8332777,2.413494,3.7984698,545.0,541.6856141090393,-274.15719294548035,-269.1856141090393,543.3428070545197
3.3637493,4.030584,3.1375916,3.13856,2.8349502,2.4161131,3.798473,546.0,542.6362507343292,-274.6818746328354,-269.6362507343292,544.3181253671646
3.3314822,4.014315,3.139843,3.1722705,2.8332777,2.4006882,3.7984726,546.0,542.6685178279877,-274.66574108600616,-269.66851782798767,544.3342589139938
3.342279,4.022094,3.1371574,3.042944,2.8334544,2.400683,3.7984726,546.0,542.657721042633,-274.6711394786835,-269.65772104263306,544.3288605213165
3.3159573,4.0232816,3.1371098,3.0388913,2.8336008,2.400683,3.7984726,546.0,542.6840426921844,-274.6579786539078,-269.68404269218445,544.3420213460922
3.3175998,4.031361,3.1370957,3.1581154,2.8339312,2.4006822,3.7984726,544.0,540.682400226593,-273.6587998867035,-268.682400226593,542.3412001132965
3.312263,3.9831598,3.1373036,3.136375,2.8334544,2.4006815,3.7984717,541.0,537.6877369880676,-272.1561315059662,-267.1877369880676,539.3438684940338
3.311583,4.0122333,3.1375413,3.006329,2.8333728,2.400683,3.7984662,536.0,532.6884169578552,-269.6557915210724,-264.6884169578552,534.3442084789276
3.310996,3.9716268,3.1376183,3.0122845,2.8332777,2.400682,3.798464,530.0,526.689003944397,-266.6554980278015,-261.689003944397,528.3445019721985
3.3255508,3.999328,3.1370614,3.0432243,2.8335042,2.4006815,3.7984302,526.0,522.6744492053986,-264.6627753973007,-259.67444920539856,524.3372246026993
3.3288865,4.0117784,3.1370902,3.0263002,2.8332777,2.4006872,3.7984483,521.0,517.6711134910583,-262.1644432544708,-257.17111349105835,519.3355567455292
3.370173,4.0116515,3.137097,2.9385939,2.8333018,2.4006815,3.7983868,516.0,512.6298270225525,-259.68508648872375,-254.6298270225525,514.3149135112762
3.329279,4.0119596,3.137047,2.8801293,2.8333533,2.4006815,3.7982485,512.0,508.67072105407715,-257.6646394729614,-252.67072105407715,510.3353605270386
3.3069072,4.0120363,3.1370463,2.8988523,2.8333662,2.4006815,3.7982125,511.0,507.69309282302856,-257.1534535884857,-252.19309282302856,509.3465464115143
3.2849398,4.011925,3.1371565,2.8981533,2.8333018,2.4006815,3.7981446,509.0,505.7150602340698,-256.1424698829651,-251.21506023406982,507.3575301170349
3.2850118,4.012047,3.1375008,2.8245192,2.8332908,2.400683,3.797855,508.0,504.71498823165894,-255.64250588417053,-250.71498823165894,506.35749411582947
3.285554,4.011914,3.1376152,2.8302257,2.833279,2.400678,3.796947,508.0,504.71444606781006,-255.64277696609497,-250.71444606781006,506.35722303390503
3.2951584,4.0119753,3.137049,2.884106,2.8333104,2.400292,3.796687,508.0,504.70484161376953,-255.64757919311523,-250.70484161376953,506.35242080688477
3.2932465,4.011143,3.1370692,2.9108818,2.8332934,2.353727,3.798522,509.0,505.70675349235535,-256.1466232538223,-251.20675349235535,507.3533767461777
3.3018618,4.010711,3.1370826,2.9294894,2.8332949,2.349326,3.7975948,510.0,506.6981382369995,-256.65093088150024,-251.6981382369995,508.34906911849976
3.3085058,4.011217,3.1370425,2.9368346,2.8332975,2.3475132,3.7931447,509.0,505.6914942264557,-256.15425288677216,-251.1914942264557,507.34574711322784
3.3055289,4.0113873,3.1370425,2.960509,2.833291,2.3474157,3.79444,510.0,506.69447112083435,-256.6527644395828,-251.69447112083435,508.3472355604172
3.3048494,4.010786,3.1371548,2.9963746,2.8332813,2.3484411,3.777726,511.0,507.6951506137848,-257.1524246931076,-252.1951506137848,509.3475753068924
